Eastern Date Hour,Zone Name,DAM Forecast Load,GMT Start Hour
6/13/2019 17:00,N.Y.C.,6515,21
6/13/2019 17:00,NORTH,545,21
6/13/2019 17:00,WEST,1683,21
6/13/2019 18:00,CAPITL,1283,22
6/13/2019 18:00,CENTRL,1669,22
6/13/2019 18:00,DUNWOD,708,22
6/13/2019 18:00,GENESE,1063,22
6/13/2019 18:00,HUD VL,1062,22
6/13/2019 18:00,LONGIL,2576,22
6/13/2019 18:00,MHK VL,679,22
6/13/2019 18:00,MILLWD,308,22
6/13/2019 18:00,N.Y.C.,6307,22
6/13/2019 18:00,NORTH,540,22
6/13/2019 18:00,WEST,1659,22
6/13/2019 19:00,CAPITL,1269,23
6/13/2019 19:00,CENTRL,1649,23
6/13/2019 19:00,DUNWOD,708,23
6/13/2019 19:00,GENESE,1042,23
6/13/2019 19:00,HUD VL,1048,23
6/13/2019 19:00,LONGIL,2551,23
6/13/2019 19:00,MHK VL,677,23
6/13/2019 19:00,MILLWD,310,23
6/13/2019 19:00,N.Y.C.,6119,23
6/13/2019 19:00,NORTH,543,23
6/13/2019 19:00,WEST,1641,23
6/13/2019 20:00,CAPITL,1276,0
6/13/2019 20:00,CENTRL,1647,0
6/13/2019 20:00,DUNWOD,709,0
6/13/2019 20:00,GENESE,1036,0
6/13/2019 20:00,HUD VL,1062,0
6/13/2019 20:00,LONGIL,2549,0
6/13/2019 20:00,MHK VL,684,0
6/13/2019 20:00,MILLWD,310,0
6/13/2019 20:00,N.Y.C.,6009,0
6/13/2019 20:00,NORTH,543,0
6/13/2019 20:00,WEST,1636,0
6/13/2019 21:00,CAPITL,1251,1
6/13/2019 21:00,CENTRL,1640,1
6/13/2019 21:00,DUNWOD,694,1
6/13/2019 21:00,GENESE,1042,1
6/13/2019 21:00,HUD VL,1049,1
6/13/2019 21:00,LONGIL,2490,1
6/13/2019 21:00,MHK VL,673,1
6/13/2019 21:00,MILLWD,298,1
6/13/2019 21:00,N.Y.C.,5887,1
6/13/2019 21:00,NORTH,532,1
6/13/2019 21:00,WEST,1667,1
6/13/2019 22:00,CAPITL,1154,2
6/13/2019 22:00,CENTRL,1529,2
6/13/2019 22:00,DUNWOD,637,2
6/13/2019 22:00,GENESE,974,2
6/13/2019 22:00,HUD VL,961,2
6/13/2019 22:00,LONGIL,2276,2
6/13/2019 22:00,MHK VL,618,2
6/13/2019 22:00,MILLWD,263,2
6/13/2019 22:00,N.Y.C.,5602,2
6/13/2019 22:00,NORTH,499,2
6/13/2019 22:00,WEST,1594,2
6/13/2019 23:00,CAPITL,1055,3
6/13/2019 23:00,CENTRL,1412,3
6/13/2019 23:00,DUNWOD,572,3
6/13/2019 23:00,GENESE,893,3
6/13/2019 23:00,HUD VL,863,3
6/13/2019 23:00,LONGIL,2037,3
6/13/2019 23:00,MHK VL,556,3
6/13/2019 23:00,MILLWD,224,3
6/13/2019 23:00,N.Y.C.,5225,3
6/13/2019 23:00,NORTH,467,3
6/13/2019 23:00,WEST,1478,3
6/14/2019 0:00,CAPITL,980,4
6/14/2019 0:00,CENTRL,1322,4
6/14/2019 0:00,DUNWOD,496,4
6/14/2019 0:00,GENESE,832,4
6/14/2019 0:00,HUD VL,788,4
6/14/2019 0:00,LONGIL,1797,4
6/14/2019 0:00,MHK VL,506,4
6/14/2019 0:00,MILLWD,205,4
6/14/2019 0:00,N.Y.C.,4735,4
6/14/2019 0:00,NORTH,444,4
6/14/2019 0:00,WEST,1391,4
6/14/2019 1:00,CAPITL,936,5
6/14/2019 1:00,CENTRL,1273,5
6/14/2019 1:00,DUNWOD,466,5
6/14/2019 1:00,GENESE,795,5
6/14/2019 1:00,HUD VL,746,5
6/14/2019 1:00,LONGIL,1693,5
6/14/2019 1:00,MHK VL,477,5
6/14/2019 1:00,MILLWD,194,5
6/14/2019 1:00,N.Y.C.,4502,5
6/14/2019 1:00,NORTH,441,5
6/14/2019 1:00,WEST,1335,5
6/14/2019 2:00,CAPITL,914,6
6/14/2019 2:00,CENTRL,1241,6
6/14/2019 2:00,DUNWOD,449,6
6/14/2019 2:00,GENESE,772,6
6/14/2019 2:00,HUD VL,723,6
6/14/2019 2:00,LONGIL,1635,6
6/14/2019 2:00,MHK VL,464,6
6/14/2019 2:00,MILLWD,187,6
6/14/2019 2:00,N.Y.C.,4344,6
6/14/2019 2:00,NORTH,437,6
6/14/2019 2:00,WEST,1306,6
6/14/2019 3:00,CAPITL,908,7
6/14/2019 3:00,CENTRL,1229,7
6/14/2019 3:00,DUNWOD,436,7
6/14/2019 3:00,GENESE,762,7
6/14/2019 3:00,HUD VL,712,7
6/14/2019 3:00,LONGIL,1609,7
6/14/2019 3:00,MHK VL,459,7
6/14/2019 3:00,MILLWD,183,7
6/14/2019 3:00,N.Y.C.,4259,7
6/14/2019 3:00,NORTH,434,7
6/14/2019 3:00,WEST,1289,7
6/14/2019 4:00,CAPITL,924,8
6/14/2019 4:00,CENTRL,1247,8
6/14/2019 4:00,DUNWOD,435,8
6/14/2019 4:00,GENESE,774,8
6/14/2019 4:00,HUD VL,716,8
6/14/2019 4:00,LONGIL,1626,8
6/14/2019 4:00,MHK VL,470,8
6/14/2019 4:00,MILLWD,181,8
6/14/2019 4:00,N.Y.C.,4247,8
6/14/2019 4:00,NORTH,436,8
6/14/2019 4:00,WEST,1300,8
6/14/2019 5:00,CAPITL,966,9
6/14/2019 5:00,CENTRL,1313,9
6/14/2019 5:00,DUNWOD,454,9
6/14/2019 5:00,GENESE,813,9
6/14/2019 5:00,HUD VL,743,9
6/14/2019 5:00,LONGIL,1675,9
6/14/2019 5:00,MHK VL,506,9
6/14/2019 5:00,MILLWD,193,9
6/14/2019 5:00,N.Y.C.,4391,9
6/14/2019 5:00,NORTH,446,9
6/14/2019 5:00,WEST,1343,9
6/14/2019 6:00,CAPITL,1065,10
6/14/2019 6:00,CENTRL,1440,10
6/14/2019 6:00,DUNWOD,511,10
6/14/2019 6:00,GENESE,886,10
6/14/2019 6:00,HUD VL,802,10
6/14/2019 6:00,LONGIL,1815,10
6/14/2019 6:00,MHK VL,580,10
6/14/2019 6:00,MILLWD,222,10
6/14/2019 6:00,N.Y.C.,4842,10
6/14/2019 6:00,NORTH,473,10
6/14/2019 6:00,WEST,1426,10
6/14/2019 7:00,CAPITL,1155,11
6/14/2019 7:00,CENTRL,1559,11
6/14/2019 7:00,DUNWOD,586,11
6/14/2019 7:00,GENESE,965,11
6/14/2019 7:00,HUD VL,878,11
6/14/2019 7:00,LONGIL,2007,11
6/14/2019 7:00,MHK VL,643,11
6/14/2019 7:00,MILLWD,251,11
6/14/2019 7:00,N.Y.C.,5426,11
6/14/2019 7:00,NORTH,493,11
6/14/2019 7:00,WEST,1529,11
6/14/2019 8:00,CAPITL,1182,12
6/14/2019 8:00,CENTRL,1609,12
6/14/2019 8:00,DUNWOD,630,12
6/14/2019 8:00,GENESE,1007,12
6/14/2019 8:00,HUD VL,928,12
6/14/2019 8:00,LONGIL,2145,12
6/14/2019 8:00,MHK VL,670,12
6/14/2019 8:00,MILLWD,269,12
6/14/2019 8:00,N.Y.C.,5865,12
6/14/2019 8:00,NORTH,495,12
6/14/2019 8:00,WEST,1604,12
6/14/2019 9:00,CAPITL,1202,13
6/14/2019 9:00,CENTRL,1642,13
6/14/2019 9:00,DUNWOD,656,13
6/14/2019 9:00,GENESE,1036,13
6/14/2019 9:00,HUD VL,962,13
6/14/2019 9:00,LONGIL,2240,13
6/14/2019 9:00,MHK VL,684,13
6/14/2019 9:00,MILLWD,278,13
6/14/2019 9:00,N.Y.C.,6147,13
6/14/2019 9:00,NORTH,498,13
6/14/2019 9:00,WEST,1636,13
6/14/2019 10:00,CAPITL,1224,14
6/14/2019 10:00,CENTRL,1667,14
6/14/2019 10:00,DUNWOD,674,14
6/14/2019 10:00,GENESE,1059,14
6/14/2019 10:00,HUD VL,992,14
6/14/2019 10:00,LONGIL,2309,14
6/14/2019 10:00,MHK VL,690,14
6/14/2019 10:00,MILLWD,286,14
6/14/2019 10:00,N.Y.C.,6278,14
6/14/2019 10:00,NORTH,499,14
6/14/2019 10:00,WEST,1665,14
6/14/2019 11:00,CAPITL,1235,15
6/14/2019 11:00,CENTRL,1677,15
6/14/2019 11:00,DUNWOD,678,15
6/14/2019 11:00,GENESE,1067,15
6/14/2019 11:00,HUD VL,1004,15
6/14/2019 11:00,LONGIL,2358,15
6/14/2019 11:00,MHK VL,691,15
6/14/2019 11:00,MILLWD,288,15
6/14/2019 11:00,N.Y.C.,6321,15
6/14/2019 11:00,NORTH,501,15
6/14/2019 11:00,WEST,1673,15
6/14/2019 12:00,CAPITL,1232,16
6/14/2019 12:00,CENTRL,1666,16
6/14/2019 12:00,DUNWOD,676,16
6/14/2019 12:00,GENESE,1063,16
6/14/2019 12:00,HUD VL,1006,16
6/14/2019 12:00,LONGIL,2391,16
6/14/2019 12:00,MHK VL,685,16
6/14/2019 12:00,MILLWD,290,16
6/14/2019 12:00,N.Y.C.,6333,16
6/14/2019 12:00,NORTH,504,16
6/14/2019 12:00,WEST,1664,16
6/14/2019 13:00,CAPITL,1234,17
6/14/2019 13:00,CENTRL,1662,17
6/14/2019 13:00,DUNWOD,676,17
6/14/2019 13:00,GENESE,1061,17
6/14/2019 13:00,HUD VL,1017,17
6/14/2019 13:00,LONGIL,2431,17
6/14/2019 13:00,MHK VL,683,17
6/14/2019 13:00,MILLWD,293,17
6/14/2019 13:00,N.Y.C.,6348,17
6/14/2019 13:00,NORTH,501,17
6/14/2019 13:00,WEST,1663,17
6/14/2019 14:00,CAPITL,1229,18
6/14/2019 14:00,CENTRL,1644,18
6/14/2019 14:00,DUNWOD,675,18
6/14/2019 14:00,GENESE,1044,18
6/14/2019 14:00,HUD VL,1021,18
6/14/2019 14:00,LONGIL,2480,18
6/14/2019 14:00,MHK VL,671,18
6/14/2019 14:00,MILLWD,296,18
6/14/2019 14:00,N.Y.C.,6351,18
6/14/2019 14:00,NORTH,498,18
6/14/2019 14:00,WEST,1649,18
6/14/2019 15:00,CAPITL,1219,19
6/14/2019 15:00,CENTRL,1612,19
6/14/2019 15:00,DUNWOD,681,19
6/14/2019 15:00,GENESE,1029,19
6/14/2019 15:00,HUD VL,1025,19
6/14/2019 15:00,LONGIL,2543,19
6/14/2019 15:00,MHK VL,657,19
6/14/2019 15:00,MILLWD,303,19
6/14/2019 15:00,N.Y.C.,6386,19
6/14/2019 15:00,NORTH,495,19
6/14/2019 15:00,WEST,1632,19
6/14/2019 16:00,CAPITL,1225,20
6/14/2019 16:00,CENTRL,1593,20
6/14/2019 16:00,DUNWOD,694,20
6/14/2019 16:00,GENESE,1023,20
6/14/2019 16:00,HUD VL,1040,20
6/14/2019 16:00,LONGIL,2609,20
6/14/2019 16:00,MHK VL,658,20
6/14/2019 16:00,MILLWD,309,20
6/14/2019 16:00,N.Y.C.,6425,20
6/14/2019 16:00,NORTH,498,20
6/14/2019 16:00,WEST,1629,20
6/14/2019 17:00,CAPITL,1230,21
6/14/2019 17:00,CENTRL,1583,21
6/14/2019 17:00,DUNWOD,700,21
6/14/2019 17:00,GENESE,1022,21
6/14/2019 17:00,HUD VL,1053,21
6/14/2019 17:00,LONGIL,2651,21
6/14/2019 17:00,MHK VL,655,21
6/14/2019 17:00,MILLWD,313,21
6/14/2019 17:00,N.Y.C.,6391,21
6/14/2019 17:00,NORTH,496,21
6/14/2019 17:00,WEST,1623,21
6/14/2019 18:00,CAPITL,1220,22
6/14/2019 18:00,CENTRL,1570,22
6/14/2019 18:00,DUNWOD,695,22
6/14/2019 18:00,GENESE,1018,22
6/14/2019 18:00,HUD VL,1048,22
6/14/2019 18:00,LONGIL,2645,22
6/14/2019 18:00,MHK VL,649,22
6/14/2019 18:00,MILLWD,314,22
6/14/2019 18:00,N.Y.C.,6143,22
6/14/2019 18:00,NORTH,493,22
6/14/2019 18:00,WEST,1602,22
6/14/2019 19:00,CAPITL,1204,23
6/14/2019 19:00,CENTRL,1554,23
6/14/2019 19:00,DUNWOD,681,23
6/14/2019 19:00,GENESE,999,23
6/14/2019 19:00,HUD VL,1032,23
6/14/2019 19:00,LONGIL,2562,23
6/14/2019 19:00,MHK VL,645,23
6/14/2019 19:00,MILLWD,307,23
6/14/2019 19:00,N.Y.C.,5958,23
6/14/2019 19:00,NORTH,492,23
6/14/2019 19:00,WEST,1582,23
6/14/2019 20:00,CAPITL,1193,0
6/14/2019 20:00,CENTRL,1532,0
6/14/2019 20:00,DUNWOD,673,0
6/14/2019 20:00,GENESE,978,0
6/14/2019 20:00,HUD VL,1029,0
6/14/2019 20:00,LONGIL,2511,0
6/14/2019 20:00,MHK VL,646,0
6/14/2019 20:00,MILLWD,300,0
6/14/2019 20:00,N.Y.C.,5788,0
6/14/2019 20:00,NORTH,493,0
6/14/2019 20:00,WEST,1561,0
6/14/2019 21:00,CAPITL,1185,1
6/14/2019 21:00,CENTRL,1538,1
6/14/2019 21:00,DUNWOD,663,1
6/14/2019 21:00,GENESE,987,1
6/14/2019 21:00,HUD VL,1018,1
6/14/2019 21:00,LONGIL,2460,1
6/14/2019 21:00,MHK VL,643,1
6/14/2019 21:00,MILLWD,292,1
6/14/2019 21:00,N.Y.C.,5669,1
6/14/2019 21:00,NORTH,492,1
6/14/2019 21:00,WEST,1589,1
6/14/2019 22:00,CAPITL,1111,2
6/14/2019 22:00,CENTRL,1454,2
6/14/2019 22:00,DUNWOD,621,2
6/14/2019 22:00,GENESE,929,2
6/14/2019 22:00,HUD VL,947,2
6/14/2019 22:00,LONGIL,2279,2
6/14/2019 22:00,MHK VL,597,2
6/14/2019 22:00,MILLWD,264,2
6/14/2019 22:00,N.Y.C.,5420,2
6/14/2019 22:00,NORTH,475,2
6/14/2019 22:00,WEST,1537,2
6/14/2019 23:00,CAPITL,1026,3
6/14/2019 23:00,CENTRL,1356,3
6/14/2019 23:00,DUNWOD,562,3
6/14/2019 23:00,GENESE,855,3
6/14/2019 23:00,HUD VL,863,3
6/14/2019 23:00,LONGIL,2055,3
6/14/2019 23:00,MHK VL,539,3
6/14/2019 23:00,MILLWD,234,3
6/14/2019 23:00,N.Y.C.,5102,3
6/14/2019 23:00,NORTH,452,3
6/14/2019 23:00,WEST,1444,3
6/15/2019 0:00,CAPITL,946,4
6/15/2019 0:00,CENTRL,1299,4
6/15/2019 0:00,DUNWOD,501,4
6/15/2019 0:00,GENESE,803,4
6/15/2019 0:00,HUD VL,805,4
6/15/2019 0:00,LONGIL,1835,4
6/15/2019 0:00,MHK VL,501,4
6/15/2019 0:00,MILLWD,211,4
6/15/2019 0:00,N.Y.C.,4894,4
6/15/2019 0:00,NORTH,443,4
6/15/2019 0:00,WEST,1337,4
6/15/2019 1:00,CAPITL,905,5
6/15/2019 1:00,CENTRL,1250,5
6/15/2019 1:00,DUNWOD,467,5
6/15/2019 1:00,GENESE,762,5
6/15/2019 1:00,HUD VL,753,5
6/15/2019 1:00,LONGIL,1719,5
6/15/2019 1:00,MHK VL,473,5
6/15/2019 1:00,MILLWD,197,5
6/15/2019 1:00,N.Y.C.,4659,5
6/15/2019 1:00,NORTH,434,5
6/15/2019 1:00,WEST,1283,5
6/15/2019 2:00,CAPITL,880,6
6/15/2019 2:00,CENTRL,1218,6
6/15/2019 2:00,DUNWOD,447,6
6/15/2019 2:00,GENESE,740,6
6/15/2019 2:00,HUD VL,726,6
6/15/2019 2:00,LONGIL,1644,6
6/15/2019 2:00,MHK VL,457,6
6/15/2019 2:00,MILLWD,189,6
6/15/2019 2:00,N.Y.C.,4487,6
6/15/2019 2:00,NORTH,427,6
6/15/2019 2:00,WEST,1254,6
6/15/2019 3:00,CAPITL,871,7
6/15/2019 3:00,CENTRL,1206,7
6/15/2019 3:00,DUNWOD,434,7
6/15/2019 3:00,GENESE,730,7
6/15/2019 3:00,HUD VL,711,7
6/15/2019 3:00,LONGIL,1603,7
6/15/2019 3:00,MHK VL,451,7
6/15/2019 3:00,MILLWD,185,7
6/15/2019 3:00,N.Y.C.,4378,7
6/15/2019 3:00,NORTH,423,7
6/15/2019 3:00,WEST,1237,7
6/15/2019 4:00,CAPITL,874,8
6/15/2019 4:00,CENTRL,1211,8
6/15/2019 4:00,DUNWOD,427,8
6/15/2019 4:00,GENESE,732,8
6/15/2019 4:00,HUD VL,709,8
6/15/2019 4:00,LONGIL,1596,8
6/15/2019 4:00,MHK VL,453,8
6/15/2019 4:00,MILLWD,183,8
6/15/2019 4:00,N.Y.C.,4322,8
6/15/2019 4:00,NORTH,423,8
6/15/2019 4:00,WEST,1237,8
6/15/2019 5:00,CAPITL,877,9
6/15/2019 5:00,CENTRL,1229,9
6/15/2019 5:00,DUNWOD,426,9
6/15/2019 5:00,GENESE,741,9
6/15/2019 5:00,HUD VL,707,9
6/15/2019 5:00,LONGIL,1578,9
6/15/2019 5:00,MHK VL,460,9
6/15/2019 5:00,MILLWD,184,9
6/15/2019 5:00,N.Y.C.,4306,9
6/15/2019 5:00,NORTH,427,9
6/15/2019 5:00,WEST,1243,9
6/15/2019 6:00,CAPITL,909,10
6/15/2019 6:00,CENTRL,1264,10
6/15/2019 6:00,DUNWOD,438,10
6/15/2019 6:00,GENESE,758,10
6/15/2019 6:00,HUD VL,722,10
6/15/2019 6:00,LONGIL,1617,10
6/15/2019 6:00,MHK VL,487,10
6/15/2019 6:00,MILLWD,191,10
6/15/2019 6:00,N.Y.C.,4435,10
6/15/2019 6:00,NORTH,440,10
6/15/2019 6:00,WEST,1253,10
6/15/2019 7:00,CAPITL,981,11
6/15/2019 7:00,CENTRL,1339,11
6/15/2019 7:00,DUNWOD,479,11
6/15/2019 7:00,GENESE,811,11
6/15/2019 7:00,HUD VL,775,11
6/15/2019 7:00,LONGIL,1761,11
6/15/2019 7:00,MHK VL,533,11
6/15/2019 7:00,MILLWD,209,11
6/15/2019 7:00,N.Y.C.,4726,11
6/15/2019 7:00,NORTH,460,11
6/15/2019 7:00,WEST,1313,11
6/15/2019 8:00,CAPITL,1050,12
6/15/2019 8:00,CENTRL,1431,12
6/15/2019 8:00,DUNWOD,523,12
6/15/2019 8:00,GENESE,874,12
6/15/2019 8:00,HUD VL,826,12
6/15/2019 8:00,LONGIL,1946,12
6/15/2019 8:00,MHK VL,582,12
6/15/2019 8:00,MILLWD,225,12
6/15/2019 8:00,N.Y.C.,5062,12
6/15/2019 8:00,NORTH,476,12
6/15/2019 8:00,WEST,1397,12
6/15/2019 9:00,CAPITL,1095,13
6/15/2019 9:00,CENTRL,1497,13
6/15/2019 9:00,DUNWOD,564,13
6/15/2019 9:00,GENESE,929,13
6/15/2019 9:00,HUD VL,880,13
6/15/2019 9:00,LONGIL,2110,13
6/15/2019 9:00,MHK VL,608,13
6/15/2019 9:00,MILLWD,244,13
6/15/2019 9:00,N.Y.C.,5400,13
6/15/2019 9:00,NORTH,485,13
6/15/2019 9:00,WEST,1454,13
6/15/2019 10:00,CAPITL,1113,14
6/15/2019 10:00,CENTRL,1537,14
6/15/2019 10:00,DUNWOD,595,14
6/15/2019 10:00,GENESE,965,14
6/15/2019 10:00,HUD VL,920,14
6/15/2019 10:00,LONGIL,2236,14
6/15/2019 10:00,MHK VL,615,14
6/15/2019 10:00,MILLWD,258,14
6/15/2019 10:00,N.Y.C.,5687,14
6/15/2019 10:00,NORTH,491,14
6/15/2019 10:00,WEST,1492,14
6/15/2019 11:00,CAPITL,1133,15
6/15/2019 11:00,CENTRL,1553,15
6/15/2019 11:00,DUNWOD,619,15
6/15/2019 11:00,GENESE,982,15
6/15/2019 11:00,HUD VL,956,15
6/15/2019 11:00,LONGIL,2346,15
6/15/2019 11:00,MHK VL,613,15
6/15/2019 11:00,MILLWD,269,15
6/15/2019 11:00,N.Y.C.,5876,15
6/15/2019 11:00,NORTH,501,15
6/15/2019 11:00,WEST,1501,15
6/15/2019 12:00,CAPITL,1142,16
6/15/2019 12:00,CENTRL,1554,16
6/15/2019 12:00,DUNWOD,630,16
6/15/2019 12:00,GENESE,986,16
6/15/2019 12:00,HUD VL,988,16
6/15/2019 12:00,LONGIL,2438,16
6/15/2019 12:00,MHK VL,608,16
6/15/2019 12:00,MILLWD,276,16
6/15/2019 12:00,N.Y.C.,5963,16
6/15/2019 12:00,NORTH,495,16
6/15/2019 12:00,WEST,1496,16
6/15/2019 13:00,CAPITL,1153,17
6/15/2019 13:00,CENTRL,1548,17
6/15/2019 13:00,DUNWOD,640,17
6/15/2019 13:00,GENESE,985,17
6/15/2019 13:00,HUD VL,1026,17
6/15/2019 13:00,LONGIL,2493,17
6/15/2019 13:00,MHK VL,600,17
6/15/2019 13:00,MILLWD,283,17
6/15/2019 13:00,N.Y.C.,5987,17
6/15/2019 13:00,NORTH,495,17
6/15/2019 13:00,WEST,1488,17
6/15/2019 14:00,CAPITL,1166,18
6/15/2019 14:00,CENTRL,1542,18
6/15/2019 14:00,DUNWOD,653,18
6/15/2019 14:00,GENESE,981,18
6/15/2019 14:00,HUD VL,1058,18
6/15/2019 14:00,LONGIL,2547,18
6/15/2019 14:00,MHK VL,591,18
6/15/2019 14:00,MILLWD,289,18
6/15/2019 14:00,N.Y.C.,6011,18
6/15/2019 14:00,NORTH,495,18
6/15/2019 14:00,WEST,1478,18
6/15/2019 15:00,CAPITL,1184,19
6/15/2019 15:00,CENTRL,1541,19
6/15/2019 15:00,DUNWOD,664,19
6/15/2019 15:00,GENESE,979,19
6/15/2019 15:00,HUD VL,1085,19
6/15/2019 15:00,LONGIL,2602,19
6/15/2019 15:00,MHK VL,589,19
6/15/2019 15:00,MILLWD,295,19
6/15/2019 15:00,N.Y.C.,6039,19
6/15/2019 15:00,NORTH,496,19
6/15/2019 15:00,WEST,1470,19
6/15/2019 16:00,CAPITL,1217,20
6/15/2019 16:00,CENTRL,1551,20
6/15/2019 16:00,DUNWOD,682,20
6/15/2019 16:00,GENESE,986,20
6/15/2019 16:00,HUD VL,1112,20
6/15/2019 16:00,LONGIL,2674,20
6/15/2019 16:00,MHK VL,596,20
6/15/2019 16:00,MILLWD,302,20
6/15/2019 16:00,N.Y.C.,6082,20
6/15/2019 16:00,NORTH,501,20
6/15/2019 16:00,WEST,1475,20
6/15/2019 17:00,CAPITL,1245,21
6/15/2019 17:00,CENTRL,1566,21
6/15/2019 17:00,DUNWOD,693,21
6/15/2019 17:00,GENESE,995,21
6/15/2019 17:00,HUD VL,1132,21
6/15/2019 17:00,LONGIL,2732,21
6/15/2019 17:00,MHK VL,608,21
6/15/2019 17:00,MILLWD,305,21
6/15/2019 17:00,N.Y.C.,6114,21
6/15/2019 17:00,NORTH,501,21
6/15/2019 17:00,WEST,1480,21
6/15/2019 18:00,CAPITL,1246,22
6/15/2019 18:00,CENTRL,1558,22
6/15/2019 18:00,DUNWOD,684,22
6/15/2019 18:00,GENESE,980,22
6/15/2019 18:00,HUD VL,1124,22
6/15/2019 18:00,LONGIL,2697,22
6/15/2019 18:00,MHK VL,611,22
6/15/2019 18:00,MILLWD,301,22
6/15/2019 18:00,N.Y.C.,6076,22
6/15/2019 18:00,NORTH,500,22
6/15/2019 18:00,WEST,1468,22
6/15/2019 19:00,CAPITL,1242,23
6/15/2019 19:00,CENTRL,1560,23
6/15/2019 19:00,DUNWOD,687,23
6/15/2019 19:00,GENESE,977,23
6/15/2019 19:00,HUD VL,1122,23
6/15/2019 19:00,LONGIL,2619,23
6/15/2019 19:00,MHK VL,613,23
6/15/2019 19:00,MILLWD,301,23
6/15/2019 19:00,N.Y.C.,5988,23
6/15/2019 19:00,NORTH,496,23
6/15/2019 19:00,WEST,1463,23
6/15/2019 20:00,CAPITL,1229,0
6/15/2019 20:00,CENTRL,1550,0
6/15/2019 20:00,DUNWOD,686,0
6/15/2019 20:00,GENESE,962,0
6/15/2019 20:00,HUD VL,1113,0
6/15/2019 20:00,LONGIL,2575,0
6/15/2019 20:00,MHK VL,614,0
6/15/2019 20:00,MILLWD,299,0
6/15/2019 20:00,N.Y.C.,5950,0
6/15/2019 20:00,NORTH,498,0
6/15/2019 20:00,WEST,1475,0
6/15/2019 21:00,CAPITL,1221,1
6/15/2019 21:00,CENTRL,1557,1
6/15/2019 21:00,DUNWOD,682,1
6/15/2019 21:00,GENESE,976,1
6/15/2019 21:00,HUD VL,1104,1
6/15/2019 21:00,LONGIL,2542,1
6/15/2019 21:00,MHK VL,612,1
6/15/2019 21:00,MILLWD,294,1
6/15/2019 21:00,N.Y.C.,5944,1
6/15/2019 21:00,NORTH,499,1
6/15/2019 21:00,WEST,1514,1
6/15/2019 22:00,CAPITL,1150,2
6/15/2019 22:00,CENTRL,1491,2
6/15/2019 22:00,DUNWOD,647,2
6/15/2019 22:00,GENESE,933,2
6/15/2019 22:00,HUD VL,1035,2
6/15/2019 22:00,LONGIL,2385,2
6/15/2019 22:00,MHK VL,580,2
6/15/2019 22:00,MILLWD,277,2
6/15/2019 22:00,N.Y.C.,5787,2
6/15/2019 22:00,NORTH,480,2
6/15/2019 22:00,WEST,1483,2
6/15/2019 23:00,CAPITL,1063,3
6/15/2019 23:00,CENTRL,1409,3
6/15/2019 23:00,DUNWOD,600,3
6/15/2019 23:00,GENESE,872,3
6/15/2019 23:00,HUD VL,955,3
6/15/2019 23:00,LONGIL,2191,3
6/15/2019 23:00,MHK VL,534,3
6/15/2019 23:00,MILLWD,255,3
6/15/2019 23:00,N.Y.C.,5560,3
6/15/2019 23:00,NORTH,455,3
6/15/2019 23:00,WEST,1407,3
6/16/2019 0:00,CAPITL,1009,4
6/16/2019 0:00,CENTRL,1309,4
6/16/2019 0:00,DUNWOD,545,4
6/16/2019 0:00,GENESE,800,4
6/16/2019 0:00,HUD VL,865,4
6/16/2019 0:00,LONGIL,1967,4
6/16/2019 0:00,MHK VL,503,4
6/16/2019 0:00,MILLWD,230,4
6/16/2019 0:00,N.Y.C.,5316,4
6/16/2019 0:00,NORTH,445,4
6/16/2019 0:00,WEST,1303,4
6/16/2019 1:00,CAPITL,975,5
6/16/2019 1:00,CENTRL,1264,5
6/16/2019 1:00,DUNWOD,513,5
6/16/2019 1:00,GENESE,765,5
6/16/2019 1:00,HUD VL,812,5
6/16/2019 1:00,LONGIL,1837,5
6/16/2019 1:00,MHK VL,476,5
6/16/2019 1:00,MILLWD,217,5
6/16/2019 1:00,N.Y.C.,5056,5
6/16/2019 1:00,NORTH,440,5
6/16/2019 1:00,WEST,1254,5
6/16/2019 2:00,CAPITL,949,6
6/16/2019 2:00,CENTRL,1234,6
6/16/2019 2:00,DUNWOD,492,6
6/16/2019 2:00,GENESE,739,6
6/16/2019 2:00,HUD VL,776,6
6/16/2019 2:00,LONGIL,1746,6
6/16/2019 2:00,MHK VL,459,6
6/16/2019 2:00,MILLWD,207,6
6/16/2019 2:00,N.Y.C.,4860,6
6/16/2019 2:00,NORTH,435,6
6/16/2019 2:00,WEST,1225,6
6/16/2019 3:00,CAPITL,935,7
6/16/2019 3:00,CENTRL,1215,7
6/16/2019 3:00,DUNWOD,477,7
6/16/2019 3:00,GENESE,722,7
6/16/2019 3:00,HUD VL,755,7
6/16/2019 3:00,LONGIL,1694,7
6/16/2019 3:00,MHK VL,453,7
6/16/2019 3:00,MILLWD,202,7
6/16/2019 3:00,N.Y.C.,4730,7
6/16/2019 3:00,NORTH,430,7
6/16/2019 3:00,WEST,1205,7
6/16/2019 4:00,CAPITL,933,8
6/16/2019 4:00,CENTRL,1212,8
6/16/2019 4:00,DUNWOD,472,8
6/16/2019 4:00,GENESE,717,8
6/16/2019 4:00,HUD VL,747,8
6/16/2019 4:00,LONGIL,1675,8
6/16/2019 4:00,MHK VL,454,8
6/16/2019 4:00,MILLWD,201,8
6/16/2019 4:00,N.Y.C.,4647,8
6/16/2019 4:00,NORTH,431,8
6/16/2019 4:00,WEST,1197,8
